t,ds1_observed,ds2_observed,ds3_observed
1806,0.185545512,0.553166644,1.213146139
1807,0.265817672,0.784878061,1.113032624
1808,0.161809203,0.892638443,1.181574596
1809,0.275719109,0.752497053,1.368928789
1810,0.255683158,0.561493059,1.197281784
1811,0.289205692,0.565078504,1.052356074
1812,0.432511491,0.684278223,1.315550656
1813,0.489279742,0.82860671,1.336691737
1814,0.440927439,0.688702727,1.080908891
1815,0.352009854,0.687922337,1.243604399
1816,0.179721273,0.697787977,1.123177868
1817,0.156318217,0.740401875,1.289811273
1818,0.178170928,0.590952878,1.056779286
1819,0.133617535,0.716424896,1.193850761
1820,0.166606367,0.509926127,1.137910913
1821,0.209905325,0.385017617,1.179837529
1822,0.220758507,0.576265725,1.194837157
1823,0.195859581,0.671509742,1.19065457
1824,0.241929405,0.511446789,1.174314125
1825,0.301195811,0.755135925,1.163040456
1826,0.226604806,0.791132713,1.050510763
1827,0.36764032,0.659282261,1.120491045
1828,0.360310639,0.613747052,0.970492055
1829,0.364430193,0.701312664,1.19742018
1830,0.423431365,0.701416083,1.198536758
1831,0.433140911,0.6810003,1.137726154
1832,0.498947913,0.792213863,1.044141957
1833,0.498682038,0.464296656,1.230068296
1834,0.426785974,0.504629998,1.010554848
1835,0.447368222,0.672126237,1.155795349
1836,0.343494167,0.677215756,1.040116223
1837,0.360545829,0.666771731,1.256047641
1838,0.36269883,0.858464316,1.342923238
1839,0.350171805,0.603376663,1.321497129
1840,0.346147148,0.570497562,1.110722766
1841,0.202187106,0.483658482,0.971140984
1842,0.193094852,0.629098045,0.982065033
1843,0.236483127,0.516097859,1.110633958
1844,0.275813117,0.624677685,1.117822701
1845,0.211467898,0.625044184,1.293943746
1846,0.34260469,0.745050968,1.270909287
1847,0.276069869,0.481729656,1.33747949
1848,0.368778433,0.386006269,1.198636177
1849,0.398645106,0.660659421,1.268392516
1850,0.335755652,0.808672361,1.408576314
1851,0.478282477,0.736000686,1.408955953
1852,0.353940956,0.836835094,1.451665784
1853,0.422692959,0.676286346,1.322153192
1854,0.48346965,0.584836004,1.393621006
1855,0.397722312,0.402937819,1.393348927
1856,0.493571084,0.628956996,1.424187086
1857,0.438324647,0.803670755,1.440337826
1858,0.436779105,0.605936316,1.025715177
1859,0.432901372,0.68897202,0.919255464
1860,0.397930511,0.76860662,1.376494736
1861,0.445333979,0.615839784,1.376415637
1862,0.481705474,0.786062328,1.216810764
1863,0.307332429,0.834864518,1.152038197
1864,0.412005566,0.596225405,1.385728874
1865,0.258383009,0.529825912,1.592412044
1866,0.351111097,0.779872157,1.467331007
1867,0.432881733,0.45583652,1.202584443
1868,0.320968452,0.764782996,1.216348336
1869,0.285960129,0.729787163,1.194648106
1870,0.202498055,0.827157828,1.234719333
1871,0.207153925,0.588756137,1.268087762
1872,0.203622535,0.583008532,1.345654678
1873,0.288040809,0.556246854,1.218134923
1874,0.398295819,0.513608499,1.243056862
1875,0.493645755,0.410271092,1.554353147
1876,0.413667669,0.546820496,1.483614889
1877,0.378351455,0.534789129,1.345234966
1878,0.232657158,0.721445865,1.317854366
1879,0.186871473,0.620663731,1.073037167
1880,0.292533391,0.653323555,1.405654491
1881,0.429819194,0.590902881,1.433955421
1882,0.312408714,0.574894666,1.172917558
1883,0.270632339,0.65060033,1.267651764
1884,0.283326608,0.672248264,1.18150434
1885,0.318846663,0.860465377,1.171218783
1886,0.260904471,0.624752541,1.357088152
1887,0.314022089,0.612943932,1.371276816
1888,0.285386764,0.628087178,1.238730515
1889,0.299824366,0.623422357,1.08119032
1890,0.356688621,0.671333841,1.192102506
1891,0.359276552,0.972445585,1.113369928
1892,0.326011372,0.614548471,1.300412543
1893,0.325412731,0.623028565,1.195073327
1894,0.326272791,0.67552045,1.080475343
1895,0.303829835,0.709921407,1.015985639
1896,0.293938356,0.715013735,1.074935011
1897,0.433564523,0.813521195,1.21087054
1898,0.460993057,0.546265615,1.260970859
1899,0.41300543,0.910571772,1.236419896
1900,0.452470279,0.826137789,1.070683587
1901,0.399969696,0.548168946,1.3487205
1902,0.476899784,0.402295691,1.365331011
1903,0.472585338,0.541186239,1.332866861
1904,0.42950319,0.59315339,1.160794294
1905,0.438125922,1.016043831,1.310099548
1906,0.282436835,0.753537882,1.257680316
1907,0.192570192,0.448731696,1.460637818
1908,0.114747111,0.582127572,1.336375096
1909,0.159185564,0.785801127,1.29779105
1910,0.321957146,0.691595661,1.218310764
1911,0.492427596,0.437260958,1.312231679
1912,0.501962602,0.510549245,1.257678109
1913,0.499460328,0.455240146,1.25324216
1914,0.314328674,0.439776801,1.219042874
1915,0.268032991,0.584586551,1.076531812
1916,0.212579533,0.629562766,1.042113387
1917,0.182752959,0.659983254,1.242690113
1918,0.196219595,0.607520147,1.327953649
1919,0.18366846,0.505644758,1.251199648
1920,0.053883381,0.705779252,1.332152928
1921,0.168882458,0.666607416,1.258617532
1922,0.115690681,0.660081321,1.326447434
1923,0.178378712,0.588214039,1.249212414
1924,0.375445487,0.571153191,1.302292353
1925,0.293638098,0.597899845,1.134799552
1926,0.099273499,0.825008166,1.109374637
1927,0.123270259,0.552347034,1.022281616
1928,0.253418043,0.425714775,1.0958036
1929,0.42621771,0.450849974,1.095151224
1930,0.309651896,0.502781414,1.08390736
1931,0.354884147,0.846595375,1.348720263
1932,0.314656765,0.458168168,1.491771103
1933,0.311916766,0.696565936,1.281566368
1934,0.530548058,0.498400697,1.281227107
1935,0.374517526,0.514482527,1.409770153
1936,0.391056389,0.574893758,1.180663659
1937,0.422125103,0.55548801,1.176244667
1938,0.496959111,0.490292409,1.157292872
1939,0.478064513,0.735536716,1.127823322
1940,0.479681234,0.643173904,1.229997723
1941,0.424544152,0.615662338,1.089580134
1942,0.432440331,0.581622734,1.213204681
1943,0.388523429,0.569008682,1.146537437
1944,0.428971019,0.819388263,1.18026426
1945,0.380152368,0.583337454,1.125179608
1946,0.398764326,0.577483092,1.114967814
1947,0.37899893,0.331538857,0.954632242
1948,0.45351025,0.395843874,1.034423777
1949,0.416985438,0.37563992,1.049071953
1950,0.24836525,0.752670111,1.175046094
1951,0.354948949,0.268829097,1.14528634
1952,0.265893092,0.516452361,1.041652069
1953,0.21431852,0.293930549,1.049073577
1954,0.17762314,0.56285774,1.145759755
1955,0.306137584,0.595731794,1.027653019
1956,0.128663624,0.886759355,1.126986144
1957,0.40923505,0.735842751,0.958619599
1958,0.467869995,0.446609458,1.036552417
1959,0.44878843,0.732034201,0.967442359
1960,0.411733882,0.521123077,1.15177656
1961,0.409543231,0.576193586,0.828217075
1962,0.426575856,0.352279574,0.934224027
1963,0.449799411,0.39666367,1.134447794
1964,0.460658547,0.434483324,1.229474807
1965,0.431377339,0.531107898,1.165731396
1966,0.384288167,0.552675013,1.262721961
1967,0.3496926,0.809846289,1.167764737
1968,0.318140592,0.633612247,1.248122232
1969,0.399138829,0.304560798,1.080893892
1970,0.421069485,0.612035164,1.077262508
1971,0.156680561,0.417252206,1.035388121
1972,0.234066921,0.508689429,1.206806559
1973,0.260617394,0.482324121,1.105973893
1974,0.266539373,0.458657494,1.159558595
1975,0.243520224,0.439567633,1.076333624
1976,0.347844372,0.701357332,1.109219014
1977,0.418637726,0.491877376,1.197072862
1978,0.338684765,0.676461878,1.075697105
1979,0.369635811,0.917029611,1.137364886
1980,0.284036589,0.493733227,1.151026862
1981,0.182278512,0.631922095,1.254060942
1982,0.159948942,0.232937892,1.245212724
1983,0.259664582,0.494898103,1.246460274
1984,0.344910472,0.616894563,1.422200738
1985,0.376062128,0.681637702,1.128084155
1986,0.416221815,0.639686514,1.382670931
1987,0.430183657,0.780955754,1.290823559
1988,0.347662724,0.987255251,1.339910181
1989,0.366860632,0.813820899,1.068713533
1990,0.41143896,0.638972011,1.082063367
1991,0.443467074,0.574696412,1.222469141
1992,0.504091249,0.601728991,1.063044473
1993,0.514381215,0.557153779,1.030277768
1994,0.494133908,0.690486693,1.020298186
1995,0.535171863,0.510312535,1.031699599
1996,0.479562434,0.6981295,1.053799366
1997,0.365441213,0.893768619,0.998414443
1998,0.32996413,0.763560834,1.025026832
1999,0.252966066,0.628275875,1.162205401
2000,0.194650264,0.830304653,1.163312189
2001,0.188133337,0.457938919,1.215954659
2002,0.128971005,0.698894455,1.232572266
2003,0.118691322,0.695359038,1.209193661
2004,-0.017513033,0.63693091,1.221970741
2005,0.04162745,0.580255255,1.054357263
2006,0.072223237,0.692087959,1.256362671
2007,0.032119325,0.636909939,1.132630365
2008,0.119513968,0.565209454,0.953943839
2009,0.213352221,0.62449614,1.13238423
2010,0.086522776,0.565582485,0.865348272
2011,0.054182627,0.726718146,0.851132042
2012,0.028970058,0.556067312,0.949687151
2013,-0.004175622,0.71903766,1.202447821
2014,0.11101583,0.638976625,0.967889421
2015,0.12098558,0.631200188,0.808681568
2016,0.122642263,0.68724595,0.947909939
2017,-0.015995546,0.558665424,0.871505236
2018,0.08349322,0.726327674,0.817133984
2019,0.012655437,0.676526398,0.974263989
2020,0.059928792,0.616053,0.953124686
2021,0.115715885,0.731900552,1.136367376
2022,0.248155253,0.744180102,0.985805631
2023,0.142182792,0.835469719,1.058727625
2024,-0.0775025,0.762457158,1.064882513
2025,0.005044283,0.715854278,1.005832733
2026,0.202256043,0.500610119,1.016069162
2027,0.3165071,0.923411734,1.201980419
2028,0.326339069,0.448268978,0.944971696
2029,0.278127246,0.762988012,1.244444471
2030,0.342723798,0.701273268,0.958795215
2031,0.250543746,0.525067069,1.232512023
2032,0.29090235,0.640887457,1.248006711
2033,0.323389046,0.561540876,1.092496863
2034,0.391659935,0.759198123,1.222378638
2035,0.580419572,0.538145386,1.046179856
2036,0.540714324,0.614705099,1.060826132
2037,0.436092448,0.338169873,1.002010548
2038,0.390906469,0.780755325,1.165719004
2039,0.215603191,0.50835219,0.962423628
2040,0.161932182,0.670439915,0.952337144
2041,0.142507714,0.638708978,1.263230727
2042,0.11826343,0.629067181,1.062868115
2043,0.15304389,0.746529914,1.078684389
2044,0.102377243,0.833618043,1.136891729
2045,0.216189917,0.628293272,1.187293158
2046,0.215881304,0.728578798,1.004083215
2047,0.21277919,0.667419022,1.339246927
2048,0.182553259,0.775881429,1.237870051
2049,0.194881495,0.626695457,1.03254842
2050,0.256595076,0.77911607,1.312797412
2051,0.169471678,0.733733348,0.982329388
2052,0.116148109,0.882635901,1.0557653
2053,0.102300718,0.61764262,1.081287448
2054,0.009039776,0.701109528,1.253353316
2055,-0.021702012,0.830872211,1.079384061
2056,-0.016816063,0.628943239,1.004448196
2057,0.097194517,0.925325266,0.891410404
2058,0.141259037,0.70857709,0.906141993
2059,0.172334585,0.691601767,1.117646729
2060,0.250541173,0.642507855,0.969766485
2061,0.234214854,0.569225121,1.180241576
2062,0.263055542,0.611821552,1.024849915
2063,0.245998495,0.657526745,1.208227983
2064,0.261137358,0.665945244,1.209444531
2065,0.204884807,0.691919081,1.082434473
2066,0.011297716,0.722782772,0.895728718
2067,0.041259976,0.650143532,0.805870742
2068,0.190888729,0.703285568,0.894725832
2069,0.272544008,0.760859826,0.842708543
2070,0.343104387,0.751557019,0.857371342
2071,0.423509763,0.767707626,0.988988252
2072,0.39825916,0.750350995,1.014868254
2073,0.388626803,0.495763156,0.962994833
2074,0.317022254,0.53384179,0.994857764
2075,0.284435741,0.75002725,1.104751966
2076,0.332706349,0.715667098,0.93296261
2077,0.417442214,0.784732666,1.019408828
2078,0.376265902,0.886208002,1.128629559
2079,0.31662228,0.788198232,0.966842643
2080,0.303036421,0.885148761,0.87366471
2081,0.338462222,0.703181152,0.948407783
2082,0.201815861,0.547757505,0.845030441
2083,0.023442127,0.700747754,0.824718459
2084,0.020075726,0.54765807,0.714825183
2085,-0.036055418,0.855883047,0.931750238
2086,-0.023424692,0.742667395,0.665269228
2087,0.016192038,0.607013065,0.818976519
2088,0.02405924,0.777941985,0.869684645
2089,0.183135798,0.242485501,0.99362173
2090,0.22021181,0.505868825,0.90656238
2091,0.247096545,0.3724061,0.815579299
2092,0.293115337,0.584042387,0.86404276
2093,0.187349268,0.521055838,0.866926968
2094,0.274963457,0.659952164,1.06420259
2095,0.253758119,0.485945389,1.093918163
2096,0.294523354,0.707493805,1.030933861
2097,0.186137849,0.502345262,0.861004852
2098,0.05980615,0.660905319,1.139529512
2099,0.148053995,0.598325643,0.887295344
2100,0.183599612,0.407125526,0.762816478
2101,0.110658052,0.480849565,0.831748387
2102,0.056302728,0.472686813,0.702863305
2103,0.174161791,0.766718697,0.902783385
2104,0.085117918,0.724045807,0.76223087
2105,0.242220571,0.42458798,0.607992714
2106,0.165946025,0.532192684,0.889854676
2107,0.229162241,0.786903672,0.974070077
2108,0.203034403,0.621073414,0.951404772
2109,0.256888785,0.444190483,0.889410561
2110,0.208024331,0.550910985,0.914303189
2111,0.199021702,0.525563496,0.954035046
2112,0.207601441,0.418404956,0.89586769
2113,0.130565973,0.547880797,0.679489529
2114,0.208139953,0.484758193,0.832551872
2115,0.169962139,0.598798276,0.809086614
2116,0.162662156,0.519080496,0.766295514
2117,0.096427505,0.617525764,0.935565536
2118,-0.080793958,0.497716206,0.704276953
2119,-0.031424262,0.513467677,0.872893932
2120,0.217903956,0.703972993,0.841119134
2121,0.288607414,0.549412259,0.975240541
2122,0.282125662,0.598003063,1.01221448
2123,0.258357664,0.562187588,0.915781922
2124,0.262616627,0.59531658,1.175072132
2125,0.307915909,0.477576306,0.959590572
2126,0.205303189,0.569276975,0.976756543
2127,0.305705192,0.69005991,1.017389143
2128,0.35257152,0.733615769,1.065092739
2129,0.388439865,0.409069097,1.000295954
2130,0.392731969,0.74250862,0.861031281
2131,0.360592422,0.679373293,0.837052366
2132,0.385166905,0.510220187,0.934497138
2133,0.396569995,0.661580398,0.650848441
2134,0.328532639,0.578498948,0.813042364
2135,0.255373926,0.699555411,0.734803165
2136,0.250057663,0.673156267,0.67782463
2137,0.361067024,0.663151373,0.847791432
2138,0.226578209,0.564920142,0.928155921
2139,0.100661675,0.869555825,0.806182642
2140,0.130572106,0.626143293,0.503387769
2141,0.145481509,0.708767845,0.712480507
2142,0.167251107,0.783941359,0.643229697
2143,0.190255649,0.989358962,1.055877358
2144,0.171080115,0.667301756,0.813729162
2145,0.29241335,0.800090883,0.594475304
2146,0.14168698,0.869074685,0.829103975
2147,0.082233094,0.791929705,0.759371293
2148,0.091934072,0.660505698,0.664205074
2149,-0.024288638,0.611599187,0.602903509
2150,-0.000638954,0.42465235,0.630474928
2151,0.164601958,0.746408104,0.780320518
2152,0.165036759,0.820762905,0.731822191
2153,0.181861929,0.652597046,0.930576966
2154,0.075984845,0.890404364,0.825209263
2155,0.042979935,0.649985801,0.775968026
2156,0.036325819,0.736416492,0.832342035
2157,0.036308721,0.779877941,0.889689037
2158,0.165174206,0.617686917,0.781004632
2159,0.211462338,0.72325247,0.940057526
2160,0.116203265,0.72212745,0.926416785
2161,0.149948186,0.933996486,0.90503824
2162,0.198409025,0.835805738,0.907806683
2163,0.289811933,0.737107202,0.757509519
2164,0.39934194,0.885981416,0.833906269
2165,0.280337832,0.777691309,0.746377723
2166,0.202300772,0.572385704,0.689933704
2167,0.104733291,0.611431597,0.844748565
2168,0.108914442,0.755995239,0.773914416
2169,0.168379439,0.770619634,0.763106595
2170,0.257457285,1.004171629,0.914601578
2171,0.24323019,0.791808333,0.760079413
2172,0.211671734,0.430268404,0.860904775
2173,0.22327218,0.569230916,0.958558328
2174,0.152530532,0.392259744,0.793495943
2175,0.328684183,0.700517936,0.81721505
2176,0.172479179,0.474976732,0.614479981
2177,0.189465059,0.482558427,0.861413231
2178,0.348664255,0.510553364,0.708147092
2179,0.313156347,0.72590472,0.630043613
2180,0.26748666,0.593805792,0.773991671
2181,0.216076574,0.654101388,0.837702641
2182,0.187690366,0.660479701,0.677108105
2183,0.287899358,0.532013837,0.713940009
2184,0.080048205,0.845431646,0.933517508
2185,0.212264499,0.931584671,0.967493535
2186,0.08044717,0.744248877,0.801852824
2187,0.066715269,0.602249989,0.699011786
2188,0.042003243,0.413805728,0.681388849
2189,0.103085701,0.55571371,0.679522544
2190,-0.02340504,0.744696031,0.607179972
2191,0.039952623,0.824601437,0.709010384
2192,0.215483057,0.736703135,0.884737861
2193,0.084925049,0.750671511,0.734965814
2194,0.104862927,0.692364346,0.804122654
2195,0.052962658,0.691291955,0.756755836
2196,0.09887885,0.620799509,0.720700923
2197,0.103592355,0.783957887,0.885420747
2198,0.055134269,0.658008076,0.829320239
2199,0.107428876,0.721079913,0.925455766
2200,0.255372745,0.74573607,0.814259595
2201,0.214962068,0.886369207,0.914979782
2202,0.256390882,0.462824814,0.706297907
2203,0.129431127,0.691033763,0.887674498
2204,0.055769975,0.750725741,0.89080812
2205,0.112112839,0.68820976,0.782173861
2206,0.239077485,0.799467976,0.805451423
2207,0.251296499,0.790707392,0.736532442
2208,0.208464575,0.801054636,0.819962495
2209,0.200018363,0.51235523,0.901763622
2210,0.094048206,0.437077392,0.997548453
2211,0.15834766,0.617670101,0.853966427
2212,0.232602253,0.42347185,0.849397803
2213,0.185739872,0.849930969,0.715813336
2214,0.14719181,0.952220106,0.91912645
2215,0.175488893,0.75153351,1.085698841
2216,0.142060188,0.708630116,1.043508031
2217,0.144982873,0.738210969,1.014962405
2218,0.320484977,0.705804518,0.844277295
2219,0.27292119,0.640579184,0.648146387
2220,0.225621933,0.769847045,0.755032817
